330044722	330778	21
330044722	287031	21
330044722	409941123	21
330044722	534385863	18
330044722	463840571	18
330044722	415793652	18
330044722	412319476	18
330044722	29753852	18
330044722	31789055	18
330044722	421423807	18
330044722	2006288	18
330044722	2006284	18
330044722	30431378	18
330044722	29753831	18
330044722	38673176	18
506240775	5160794	100
506240775	28168581	42
506240775	2788529	40
506240775	293649	40
506240775	4433364	35
506240775	25913541	35
506240775	41640165	35
506240775	412493245	33
506240775	29429854	31
506240775	26508186	31
506240775	758092	31
506240775	351059	31
506240775	447926067	31
506240775	36897723	31
506240775	5255798	31
506240775	534385863	28
506240775	5027081	28
506240775	408814900	28
506240775	471403427	28
506240775	502103677	28
506240775	451991164	28
506240775	4252033	28
506240775	29593807	28
506240775	417596830	28
506240775	20707571	28
506240775	542667160	26
506240775	437311310	26
506240775	253969	26
506240775	5043107	26
506240775	518066666	24
506240775	1085830	24
506240775	454131810	24
506240775	36199725	24
506240775	477251491	24
506240775	26508228	24
506240775	2700056	24
506240775	26508232	24
506240775	31445772	24
506240775	3026369	24
506240775	527142982	22
506240775	518896134	22
506240775	472137696	22
506240775	450048216	22
506240775	306680	22
506240775	578090	22
506240775	29777652	22
506240775	30841846	22
506240775	38576323	22
506240775	31010115	22
506240775	2177197	22
506240775	27937466	20
506240775	34167399	20
506240775	529319768	20
506240775	28656171	20
506240775	452997361	20
506240775	26494698	20
506240775	438462712	20
506240775	419373705	20
506240775	32192121	20
506240775	18668453	20
506240775	110236	20
506240775	3884566	20
506240775	468878045	20
506240775	487587158	20
506240775	27566748	20
506240775	26289183	20
506240775	1485274	20
506240775	1215678	20
506240775	1112818	20
506240775	22854061	17
506240775	988701	17
506240775	455689157	17
506240775	464647435	17
506240775	2007819	17
506240775	488256090	17
506240775	36019328	17
506240775	28496172	17
506240775	33941470	17
506240775	33872715	17
506240775	5057950	17
506240775	35528241	17
506240775	479219330	17
506240775	430026599	17
506240775	26494700	17
506240775	3986342	17
506240775	427610061	17
506240775	186491	17
506240775	138793	17
506240775	19497991	17
506240775	5183690	17
506240775	1475766	17
506240775	483262330	15
506240775	33071209	15
506240775	445867343	15
506240775	28315774	15
506240775	386844	15
506240775	513360721	15
506240775	450853439	15
506240775	402070536	15
506240775	115051	15
68958312	461525011	100
68958312	31445554	59
68958312	29897940	54
68958312	65800	37
68958312	33419478	35
68958312	35470197	27
68958312	25706282	21
68958312	407002484	20
68958312	429450375	19
68958312	29764563	15
68958312	437292675	15
68958312	25788001	14
68958312	429459947	14
68958312	501220770	12
68958312	30953009	12
68958312	31134197	12
68958312	417859631	12
68958312	451703096	10
68958312	145986	9
68958312	18161816	9
68958312	31090343	9
68958312	28639182	9
68958312	1210496	9
68958312	5366197	9
68958312	175991	8
68958312	31654343	7
68958312	27867385	7
68958312	316938	7
68958312	35403523	7
68958312	306664	6
68958312	28258689	6
68958312	25706285	6
68958312	35528482	6
68958312	167975	6
68958312	34916642	6
68958312	27808044	6
68958312	5366772	6
68958312	534848216	6
68958312	436514312	5
68958312	5365985	5
68958312	29764564	5
68958312	34834746	5
68958312	1215494	5
68958312	26427666	5
68958312	175981	5
68958312	29722263	5
68958312	28381611	5
68958312	5366190	5
68958312	408332847	5
68958312	26598946	5
68958312	32317482	5
68958312	29710981	4
68958312	28142565	4
68958312	27731176	4
68958312	65592	4
68958312	32408464	4
68958312	25867002	4
68958312	27731172	4
68958312	432506367	4
68958312	29764568	4
68958312	20515814	4
68958312	465920905	4
68958312	26145725	4
68958312	133998	4
68958312	26199445	3
68958312	412902936	3
68958312	27678655	3
68958312	356034	3
68958312	29535352	3
68958312	17996972	3
68958312	26060065	3
68958312	25727803	3
68958312	109998	3
68958312	167804	3
68958312	2308112	3
68958312	381858	3
68958312	381825	3
68958312	381861	2
68958312	381821	2
68958312	483671599	2
68958312	29753832	2
68958312	381760	2
68958312	381849	2
68958312	409941447	2
68958312	67411	2
68958312	36308580	2
68958312	381838	2
68958312	307003	2
68958312	27556211	2
68958312	33471529	2
68958312	28949131	1
68958312	346073	1
68958312	406907371	1
68958312	383634	1
68958312	496870798	1
68958312	29755223	1
68958312	31134194	1
68958312	28310559	1
68958312	27731177	1
68958312	29744683	1
543925484	460068002	100
543925484	29572804	96
543925484	537150725	90
543925484	490595991	81
543925484	417596830	78
543925484	486228042	75
543925484	33894145	69
543925484	466122478	69
543925484	479979029	66
543925484	344156	63
543925484	519913462	63
543925484	451991164	63
543925484	486188245	60
543925484	454131810	60
543925484	31517702	57
543925484	326705	54
543925484	442009279	51
543925484	413829644	48
543925484	525238797	48
543925484	497034035	48
543925484	427016671	45
543925484	569617	45
543925484	526470574	42
543925484	522510615	42
543925484	31445772	42
543925484	30635613	42
543925484	543987405	39
543925484	514761281	39
543925484	439646560	39
543925484	538278914	39
543925484	450853439	39
543925484	455345723	36
543925484	36229050	36
543925484	479028095	36
543925484	448749148	33
543925484	461899833	33
543925484	534542490	33
543925484	415793152	33
543925484	437250607	33
543925484	326708	30
543925484	534385863	27
543925484	546722351	27
543925484	543138663	27
543925484	544713530	27
543925484	546722350	24
543925484	548648087	24
543925484	480575340	24
543925484	518077051	21
543925484	543987002	21
543925484	408332879	21
543925484	422428548	18
543925484	546723295	18
543925484	492145159	18
543925484	524240197	18
543925484	490602750	18
543925484	542691186	15
543925484	486218073	15
543925484	447112320	15
543925484	546724668	12
543925484	542697160	12
543925484	542667185	12
543925484	520459701	12
543925484	543142972	9
543925484	536622264	9
543925484	545592498	9
543925484	542667186	9
543925484	542691185	9
543925484	542690024	9
543925484	430026599	9
543925484	491065931	9
543925484	443205930	9
543925484	511391907	9
543925484	530986052	9
543925484	326738	9
543925484	545412136	6
543925484	543146122	6
543925484	812400	6
543925484	536502758	6
543925484	30814154	6
543925484	514765154	6
543925484	461347998	6
543925484	502103677	6
543925484	30814948	6
543925484	490595927	6
543925484	29431059	6
543925484	534541257	6
543925484	30431376	6
543925484	523251118	6
543925484	531051217	6
543925484	326719	6
543925484	432506345	6
543925484	416890133	6
543925484	451540277	6
543925484	463157222	6
543925484	31445554	6
543925484	472361096	6
543925484	26427666	6
543925484	41642352	6
543925484	449577773	6
543925484	208920	6
563915010	817283	100
563915010	21127456	97
563915010	5269818	86
563915010	518895190	78
563915010	516358164	67
563915010	30569197	62
563915010	30569200	56
563915010	20952125	54
563915010	30569199	54
563915010	28445534	51
563915010	480426313	51
563915010	465891490	51
563915010	18449193	48
563915010	591797	45
563915010	27937313	45
563915010	986444	43
563915010	21948077	43
563915010	35437414	43
563915010	519108168	40
563915010	518904648	37
563915010	3986241	35
563915010	516358165	35
563915010	531623073	35
563915010	441835088	35
563915010	546722350	32
563915010	518896162	32
563915010	26211070	32
563915010	5269827	32
563915010	29137871	32
563915010	28143760	32
563915010	469772	32
563915010	36668810	32
563915010	544247584	29
563915010	518896164	29
563915010	486228042	29
563915010	523860642	29
563915010	29429854	27
563915010	399340015	27
563915010	518895187	27
563915010	2925400	27
563915010	16139392	27
563915010	21127461	27
563915010	28143762	27
563915010	30431367	24
563915010	5041667	24
563915010	534385863	24
563915010	518896167	24
563915010	518896166	24
563915010	518894171	24
563915010	529825010	24
563915010	29785409	24
563915010	484058255	24
563915010	487590055	24
563915010	528291	21
563915010	546722351	21
563915010	518896163	21
563915010	518895189	21
563915010	524152457	21
563915010	4330114	21
563915010	524149844	21
563915010	5183689	21
563915010	34341509	21
563915010	35283291	21
563915010	37955044	21
563915010	27965138	18
563915010	28481790	18
563915010	18244153	18
563915010	2091050	18
563915010	518077051	18
563915010	35625821	18
563915010	5269808	18
563915010	37857000	18
563915010	426881483	18
563915010	26145723	18
563915010	37955047	18
563915010	27965139	16
563915010	463164395	16
563915010	1648647	16
563915010	518895182	16
563915010	485354105	16
563915010	625671	16
563915010	426881502	16
563915010	28819192	16
563915010	5299097	16
563915010	37988002	16
563915010	418550450	16
563915010	34383213	16
563915010	28708617	13
563915010	5267808	13
563915010	477982	13
563915010	4946902	13
563915010	548103559	13
563915010	518896165	13
563915010	516746167	13
563915010	4330223	13
563915010	21843111	13
563915010	17276017	13
563915010	437802479	13
563915010	28947008	13
563915010	28947007	13
314263759	461525011	100
314263759	29759733	78
314263759	26508186	67
314263759	480580003	51
314263759	444803570	50
314263759	523251474	48
314263759	29482234	48
314263759	523251118	44
314263759	28285910	44
314263759	16139381	44
314263759	22796859	36
314263759	36841319	36
314263759	473440527	32
314263759	31445772	30
314263759	28485819	28
314263759	446512502	28
314263759	470759757	26
314263759	31421442	26
314263759	490602483	26
314263759	423228325	26
314263759	448393515	26
314263759	483671599	26
314263759	34229234	26
314263759	442314991	23
314263759	470057375	21
314263759	490595927	21
314263759	415086030	19
314263759	26830207	19
314263759	27867140	19
314263759	511229034	17
314263759	33916247	17
314263759	450795499	17
314263759	27846862	17
314263759	38592976	17
314263759	421423806	17
314263759	415792881	17
314263759	167844	17
314263759	526464293	15
314263759	393903	15
314263759	4195300	15
314263759	466794339	15
314263759	474922552	15
314263759	29724295	15
314263759	27955658	15
314263759	461347998	15
314263759	26902590	15
314263759	135050	13
314263759	514761281	13
314263759	534594661	13
314263759	448184048	13
314263759	29034642	13
314263759	29999373	13
314263759	29724112	13
314263759	28283166	13
314263759	490602500	13
314263759	469699897	13
314263759	469243036	13
314263759	2117005	13
314263759	449818741	13
314263759	167705	13
314263759	29047169	13
314263759	405599119	13
314263759	451703096	13
314263759	22778418	13
314263759	511105159	11
314263759	448388007	11
314263759	32408263	11
314263759	21725725	11
314263759	32717971	11
314263759	31719117	11
314263759	5133273	11
314263759	470795480	11
314263759	489506275	11
314263759	409060215	11
314263759	28681438	11
314263759	465920905	11
314263759	468513829	11
314263759	432506345	11
314263759	28310930	11
314263759	167882	11
314263759	718238	11
314263759	528321045	9
314263759	185700	9
314263759	29004400	9
314263759	25657445	9
314263759	450853439	9
314263759	31260615	9
314263759	31967275	9
314263759	440208643	9
314263759	28208054	9
314263759	28188706	9
314263759	29401808	9
314263759	86381	9
314263759	26379135	9
314263759	32102855	9
314263759	34828457	9
314263759	484730895	9
314263759	412175989	9
314263759	25788001	9
314263759	505451285	9
425697863	479422013	100
425697863	117614	85
425697863	471403427	74
425697863	29572804	74
425697863	458238990	73
425697863	513360721	72
425697863	437250607	72
425697863	30431376	70
425697863	483671599	69
425697863	31445772	69
425697863	287063	69
425697863	32743225	69
425697863	27747330	68
425697863	135355	68
425697863	29567193	68
425697863	41640165	68
425697863	29774669	68
425697863	30394677	66
425697863	414706021	66
425697863	448317748	66
425697863	426026536	66
425697863	473742112	65
425697863	407761576	65
425697863	29431232	65
425697863	33872715	65
425697863	28952065	65
425697863	401249910	65
425697863	424498821	65
425697863	546722351	64
425697863	64317	64
425697863	474922552	64
425697863	28288507	64
425697863	28940188	64
425697863	28949843	62
425697863	450853439	62
425697863	418990013	62
425697863	27646205	62
425697863	350760	62
425697863	477778198	61
425697863	442314991	61
425697863	455545960	61
425697863	34923114	61
425697863	186513	61
425697863	202369	60
425697863	454576662	60
425697863	28234970	60
425697863	412175360	60
425697863	26402069	60
425697863	407759451	60
425697863	30635613	60
425697863	421423806	60
425697863	159929	60
425697863	31654492	60
425697863	244881	60
425697863	188671	60
425697863	472646451	58
425697863	35678975	58
425697863	36894923	58
425697863	33872711	58
425697863	141609	58
425697863	437292675	58
425697863	28935306	58
425697863	460748665	58
425697863	28274667	58
425697863	148869	58
425697863	460228617	57
425697863	28452163	57
425697863	29567194	57
425697863	229083	57
425697863	31134170	57
425697863	440241194	57
425697863	2781188	57
425697863	482988834	56
425697863	123491	56
425697863	33682531	56
425697863	35566025	56
425697863	399354289	56
425697863	29715549	56
425697863	155887	56
425697863	25718007	56
425697863	29567192	56
425697863	439625713	56
425697863	442314990	56
425697863	1297650	56
425697863	240147	56
425697863	486252038	54
425697863	5255798	54
425697863	437608773	54
425697863	29567191	54
425697863	399353128	54
425697863	30706318	54
425697863	238640	54
425697863	29777652	54
425697863	27867507	54
425697863	420401986	54
425697863	30953009	54
425697863	25713020	54
425697863	32358362	53
425697863	28793140	53
425697863	420400344	53
318104468	448460145	100
318104468	4877189	45
318104468	757761	41
318104468	490595927	41
318104468	25699003	38
318104468	31260615	28
318104468	167916	26
318104468	449818593	21
318104468	26562526	21
318104468	30590559	20
318104468	436667978	18
318104468	5057793	17
318104468	468513388	16
318104468	28561288	16
318104468	40915126	15
318104468	457296866	15
318104468	18680851	15
318104468	449824583	15
318104468	449818601	14
318104468	209155	14
318104468	857896	14
318104468	29572804	14
318104468	479979029	13
318104468	475366294	13
318104468	35625821	13
318104468	534385863	12
318104468	41654621	12
318104468	31260611	12
318104468	476631850	12
318104468	481519556	11
318104468	449818599	11
318104468	449818596	11
318104468	208938	11
318104468	417859220	11
318104468	385965	11
318104468	4877194	11
318104468	29775848	11
318104468	491065931	11
318104468	31284016	10
318104468	501220404	10
318104468	507532084	10
318104468	740530	10
318104468	486934	9
318104468	3315582	9
318104468	449818591	9
318104468	399353366	9
318104468	224000	9
318104468	40249713	9
318104468	501220106	8
318104468	481535277	8
318104468	25949867	8
318104468	409031326	8
318104468	419374860	8
318104468	29019193	8
318104468	506224180	8
318104468	442869386	8
318104468	507795186	8
318104468	405566281	8
318104468	509612912	7
318104468	471613490	7
318104468	448365260	7
318104468	411988502	7
318104468	408307090	7
318104468	17097925	7
318104468	410414484	7
318104468	525565700	7
318104468	18662630	7
318104468	5043107	6
318104468	453189360	6
318104468	26577120	6
318104468	31861477	6
318104468	439646560	6
318104468	31260614	6
318104468	482724567	6
318104468	444356086	6
318104468	31260603	6
318104468	407002091	6
318104468	31140326	6
318104468	431259256	6
318104468	440353150	6
318104468	400162805	6
318104468	413740180	6
318104468	419373881	6
318104468	2871732	6
318104468	31861287	6
318104468	300129	6
318104468	407002483	6
318104468	25657309	6
318104468	427595456	6
318104468	421423806	6
318104468	22754969	6
